oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
4025,4,63.320522,0,13.189132,39.567398,143.26648,83.328461,0,0,,6505,92.099998,.61252815,16.6,514,2666,4069,0,0,10037,.068745643,.12035469,.24100827,.33207133,0,.001594101823254,8240
4026,4,39.001122,6.1518273,22.5567,45.1134,149.63101,106.04916,8.0456991,6.9743114,0,47083,90.199997,.56105244,33.099998,2860,18091,29165,60.700001,10.6,73397,.077360108,.12996444,.23680805,.3403545,0,.0757796640189654,11873
4027,4,46.53896,0,17.914726,44.786816,111.61683,90.533653,0,0,0,8509,95,.57615894,23.799999,670,3624,4732,0,6.9000001,13948,.08675079,.15249498,.27480641,.21716376,0,.0269572698594781,10344
4028,4,49.75391,0,11.735252,19.558754,123.02196,85.758041,0,0,,25275,79.400002,.5239805,20.4,2115,11697,13804,39.5,.1,31804,.095931329,.1446359,.2540561,.25352156,0,.0011004905043391,9757
4029,4,52.37788,5.1419168,20.567667,35.99342,157.20618,97.157471,0,8.2610493,0,20247,90.699997,.59178865,26.299999,1537,8062,11387,42.700001,37.299999,21621,.081494845,.15179686,.23195042,.25826743,0,.2988298413579391,8583
4030,4,37.149448,4.5526977,9.1053953,22.763487,116.14334,87.25489,0,5.3199978,0,22552,92.300003,.56504226,28.1,1682,10178,12010,43.700001,14.6,26115,.081332564,.13850278,.25012445,.26995981,0,.1100899865977408,9164
4031,4,46.528404,0,17.708517,35.417034,159.58054,91.188873,0,0,0,11260,91.900002,.57690573,27.299999,786,4434,6508,32.900002,20.799999,13569,.09145847,.13847741,.23502101,.25786719,0,.2149753113715086,9563
4032,4,55.913651,4.2165627,59.031876,88.547813,110.31853,70.689545,0,4.3308792,0,19822,87.199997,.55201524,24.700001,1401,8411,11937,31,2.5999999,31192,.091273405,.14987817,.25535393,.23990126,0,.0170556552962298,10493
4033,4,60.489563,0,14.480163,28.960325,115.8947,94.822929,0,0,,6659,93.199997,.56352985,16.6,507,2731,4173,0,.80000001,11364,.066877857,.11668427,.22659275,.37653995,0,.0008799718409011,8852
4034,4,46.606544,5.2918453,26.459227,37.042915,117.40847,109.58125,6.6586761,0,30.66544,23922,78.699997,.56613564,20.1,1999,10985,11910,30.700001,15.2,18944,.072001688,.14384502,.24604097,.27792442,0,.1459565033783784,8984
4035,4,47.889481,6.1227236,34.287254,51.430882,90.061676,105.26196,5.240541,0,13.005255,82751,90,.57040942,30.9,5967,39249,40928,57.400002,43.5,85487,.11273059,.15170728,.2359774,.21756524,.7253032624843544,.430568390515517,9852
4036,4,53.431969,7.1772051,0,35.886024,139.0451,86.792488,15.56178,0,436.68121,12593,86.099998,.58494323,25,881,5021,7407,31.6,2.0999999,18221,.10817189,.14324132,.22968005,.27287197,0,.0169584545304868,8924
4037,4,59.298065,0,41.614647,52.018311,157.01759,144.58057,14.040999,0,0,11739,87.599998,.58839053,22.4,899,4927,5852,23.5,45.099998,9643,.088457949,.13128695,.23353729,.2675516,0,.3862905734729856,7573
4038,4,60.561771,0,6.5850124,13.170025,130.73201,74.941917,0,0,0,16778,81,.53247583,19.4,1438,7852,9343,20.5,.89999998,17457,.094403394,.13627771,.23514922,.2856161,0,.0046399725038666,8231
4039,4,71.608673,0,11.354605,22.709209,191.00124,119.37577,6.0081711,0,0,21525,81.5,.59213758,14.2,1813,10175,9705,24.4,60.900002,13053,.081820272,.1212748,.21887688,.2440052,0,.5728951198958094,6582
4040,4,62.441208,0,35.310734,44.138416,115.37387,88.655716,10.442774,0,0,15066,82,.49402562,17.4,1081,7030,7466,0,48.400002,13690,.10650109,.21263696,.24813733,.19956173,0,.3615047479912345,7899
4041,4,55.244831,0,14.754704,22.132055,112.02435,121.7656,16.469038,0,0,9333,89.900002,.58214909,22.5,773,4011,5066,29.6,31.299999,13966,.097164541,.14177288,.25497636,.22690821,0,.209866819418588,9942
4042,4,55.059425,0,12.114604,24.229208,116.8961,77.674385,0,0,0,16296,84.599998,.59022802,22.5,1156,6140,9886,35.700001,2,20557,.088485673,.14034149,.24171814,.26229507,0,.0124045337354672,8283
4043,4,55.25238,0,15.352022,27.63364,113.28613,85.08828,24.393219,0,0,25542,89.599998,.58924139,22.9,1962,11284,12693,11.7,23.799999,39268,.084343486,.16160741,.26548335,.19428033,0,.091041051237649,10273
4044,4,61.221809,0,22.449209,33.673813,178.36563,109.76346,0,0,,9134,88.900002,.63031566,14.2,766,3833,5260,0,0,11618,.082200035,.1359098,.25107592,.26312619,0,0,8548
4045,4,55.299919,0,0,37.170116,121.71341,87.686005,0,0,,6097,87,.595092,28.799999,468,2282,3773,0,0,12001,.057995167,.12332305,.24272977,.35580367,0,.0000833263894675,9339
4046,4,46.453438,0,29.941017,50.899727,139.75043,103.74111,4.9825611,0,0,31852,87.199997,.55864978,28.299999,2351,14220,17449,64.300003,25.5,38467,.093768686,.15291029,.23791821,.22907947,.5930537863623365,.223802220084748,9663
4047,4,59.189049,1.6366345,21.276247,34.369324,114.34229,118.10545,5.7136326,0,4.5991812,70983,77.400002,.50312358,22.6,5496,35856,32792,38.5,29.5,57525,.10659713,.16599739,.22272056,.19085614,0,.2786962190352021,8691
4048,4,67.099312,29.895367,14.947683,59.790733,148.11414,120.55801,7.5448923,29.868578,30.152269,16857,81.199997,.56843251,19,1461,8249,8391,26.799999,48.5,11333,.075002208,.13244507,.21538869,.27812582,0,.3924821318274067,7587
4049,4,51.055878,0,35.945362,35.945362,98.137314,134.69827,0,0,,5398,91,.57207209,21.299999,399,2220,3196,0,.40000001,7841,.07830634,.1262594,.24537687,.31934702,0,.0002550695064405,8343
4050,4,57.833225,10.430792,52.153957,83.446335,184.26157,102.52148,0,16.708437,0,10781,86.199997,.59145379,20.6,904,4423,6219,33,36,10101,.083952084,.13592714,.24086724,.26680526,0,.3151173151173151,9666
4051,4,73.037659,0,15.559359,15.559359,95.853302,97.937073,0,0,,5975,79,.57999265,14,552,2719,3202,0,0,7666,.074354291,.13188103,.26350117,.24758674,0,0,7114
4052,4,44.673626,0,31.720856,47.581284,123.02858,115.61722,4.5289855,0,0,32115,88.099998,.55100793,30.1,2348,14684,17014,50,38.400002,30574,.074769415,.1481324,.23925558,.26672989,0,.3518021848629554,9974
4053,4,62.10075,15.092062,75.460304,90.552368,141.47304,83.597702,32.615788,15.358624,0,4713,79,.61812919,19.200001,413,2074,2824,0,3.2,7969,.090475596,.13640356,.24921571,.27017191,0,.0207052327770109,8848
4054,4,62.655258,2.632133,44.746262,55.274796,144.92184,123.37942,5.8366895,0,4.272409,44681,80.699997,.55661935,19.700001,3413,21203,20857,45.200001,57.5,28838,.091649905,.1193564,.21398848,.23791525,0,.5449753797073306,6692
4055,4,53.854874,0,0,11.983224,167.34901,91.145447,0,0,0,7946,89.599998,.5977723,19,643,3232,4683,0,4.3000002,10086,.089629188,.13781479,.24033314,.275233,0,.0392623438429506,9220
4056,4,58.401943,0,43.228798,47.158688,125.25875,121.14227,13.623979,0,0,30929,78.300003,.53061616,16.9,2838,15727,14654,25.1,10.5,24664,.089198835,.14559682,.2487431,.24687804,0,.0748053843658774,8792
4057,4,47.760696,0,0,28.962421,114.27356,86.812477,0,0,,12077,86.300003,.56952941,23.799999,915,4739,7331,36.599998,0,17347,.078860901,.12417132,.23981091,.2994754,0,0,8884
4058,4,46.944046,0,18.573551,34.05151,101.21765,73.415382,17.553099,0,0,21713,87.199997,.58981264,27.5,1463,9659,11792,42.099998,3.2,45883,.12756358,.15729137,.24612601,.20630735,0,.0243009393457272,10347
4059,4,50.707546,10.723861,10.723861,32.171581,107.07446,99.533997,0,13.192612,0,11024,90.099998,.59454894,21.700001,865,4733,5696,0,18.5,9518,.085206978,.14078587,.24648035,.26791343,0,.1356377390208027,8642
4060,4,28.475325,2.001014,19.343134,34.017235,100.44553,92.483673,6.0384045,1.9531631,2.1553814,246472,86.800003,.50155663,46.799999,14443,113064,133348,82.099998,21.4,349660,.099736884,.18544586,.25951496,.19280158,.8634216095635761,.2641280100669222,13760
4061,4,53.559456,14.878738,7.4393692,37.196846,134.84714,74.495972,0,15.084094,0,12571,85.5,.56690729,21.1,940,5403,7095,29.299999,1.3,16558,.083886944,.13600676,.24018601,.28161615,0,.0088778838023916,8219
4062,4,69.189583,2.9663029,26.696726,44.494541,147.32249,133.04706,3.7385974,6.4670506,0,33387,82.400002,.56843889,19,2889,16533,15003,31.700001,56.700001,28497,.084710672,.14117275,.22669053,.21651402,0,.4768221216268379,7194
4063,4,29.121527,0,25.602184,38.403278,94.565948,68.861778,12.327416,0,0,29331,89.300003,.51398987,25,2010,12652,17126,35.900002,6.4000001,64183,.087795831,.16579157,.2734369,.20006855,.0559961360484864,.0201611018493994,11677
4064,4,60.255539,0,24.829298,24.829298,101.68961,109.51189,0,0,0,7357,81.800003,.53536707,17,595,2983,4372,0,0,10205,.086134247,.14483097,.24174425,.27290544,0,0,8360
4065,4,64.451294,0,15.19295,15.19295,109.84554,86.186501,0,0,,8117,77.099998,.59137928,15.7,665,3480,4673,0,0,7841,.071802065,.11809718,.25009567,.31437317,0,.001020278025762,7209
4066,4,31.147223,2.3476658,21.128992,36.388821,96.078598,69.93589,2.483855,1.2932261,17.067759,67614,89.400002,.55111217,40,4557,29582,37790,79.5,6.8000002,99590,.092840649,.16807912,.25458381,.22317502,.7718947685510593,.0562004217290893,12361
4067,4,43.140095,0,16.489405,32.978809,140.32489,103.27911,0,0,0,10366,87.199997,.5728631,26.5,749,4083,6081,28.200001,9.3999996,13637,.088875853,.15120627,.2419887,.25614139,0,.0566106915010633,9060
4068,4,62.540516,0,31.789764,31.789764,86.36306,77.937401,31.92848,0,0,6479,92.300003,.58730161,21.799999,487,2457,3911,0,0,14109,.070026226,.10262953,.2124176,.39797291,0,.0012757814161174,8578
4069,4,67.596031,0,0,15.082956,79.156128,91.201622,0,0,0,6456,84.199997,.55374825,16.6,510,2828,3521,0,0,9775,.065370843,.13135549,.2631202,.29698211,0,0,7679
4070,4,36.603298,0,32.266071,47.158104,135.10272,108.58723,3.1322434,0,0,50103,90.199997,.54225481,38.200001,3414,22388,27435,51.099998,30.4,46719,.078554764,.14880456,.237077,.2605792,0,.3011408634602624,10617
4071,4,62.790035,0,10.345541,10.345541,105.85907,89.750084,0,0,0,7025,85.5,.56032079,16.9,565,2868,4416,0,1.3,14008,.069817245,.11043689,.22322959,.37435752,0,.0012135922330097,8706
4072,4,34.66954,2.6941469,25.594397,43.10635,107.43401,76.283455,6.801333,2.7600293,0,56525,85.400002,.59442723,39.099998,3394,27132,29715,54.400002,.80000001,113409,.15158409,.16892838,.24317294,.1892266,.6522057332310487,.013658527982788,11625
4073,4,46.873001,0,26.948895,39.198391,117.0471,89.194527,0,0,0,33658,86.5,.59262276,24.1,2451,14721,18435,22.200001,3.8,54676,.13309313,.14280489,.2368498,.23780087,0,.0312385690248006,9902
4074,4,66.275085,9.7665787,9.7665787,39.066315,209.74817,127.60902,0,0,25.510204,14370,84.300003,.62727553,19.299999,1228,6482,7025,0,41.099998,9520,.080882356,.13109244,.21943277,.2710084,0,.2983193277310924,7583
4075,4,53.01746,13.353809,13.353809,40.061428,76.141693,85.659401,0,13.753266,0,11798,85.699997,.5920608,22.1,872,4736,7245,0,3.5999999,17759,.091953374,.14876963,.24562193,.26031873,0,.0221859338926741,9400
5002,5,32.712765,136.05443,0,136.05443,33.107101,198.64261,0,178.25311,,376,0,.28877005,32.900002,22,187,214,0,1.8,1113,.085354894,.19766398,.30008984,.16621743,0,0,13799
5003,5,16.584635,0,8.911068,17.822136,117.63313,103.42242,0,0,0,10322,91.699997,.74276745,45.900002,1156,4459,5566,0,1.8,30039,.12640235,.13802058,.26592097,.2828989,0,.0562601950797297,14282
5004,5,19.16839,2.1441972,24.658268,47.17234,164.47501,103.76505,2.1242247,1.1307101,64.59948,83214,92.900002,.64333636,45.299999,5500,35176,47683,53.099998,1.1,182120,.13433999,.14672743,.22722381,.25699538,.3950307489567318,.0115198770041731,12083
5006,5,22.045916,9.154994,18.309988,27.464983,123.21545,131.5088,0,9.6385546,0,12035,95.099998,.61180478,47.5,861,5286,6846,29.1,.89999998,16275,.084976956,.15219662,.2374808,.21579109,0,.0062672811059908,12402
5010,5,23.913412,2.7071719,15.340641,30.455685,105.00688,109.75727,3.9761114,3.0333133,0,365558,87.699997,.57727647,40.799999,25223,177719,191284,67.300003,4.8000002,667490,.10880463,.17317712,.23098473,.17372845,.678940508472037,.0492426852836747,11824
5011,5,18.737164,0,35.100037,40.950043,119.67394,108.38395,9.0481358,0,0,17444,92.800003,.57946336,44.700001,1262,7752,9707,38.700001,.30000001,24798,.082506657,.15134285,.24421324,.2175982,0,.0079845148802323,10677
5013,5,26.177589,3.2393911,12.957564,31.314114,118.82631,148.8812,13.865779,2.3046253,43.21521,72790,86.800003,.51764965,33.799999,4720,36318,37461,63.5,4.0999999,109303,.096886635,.15453373,.22147608,.18124846,.0039340182794617,.0259553717647274,9208
5014,5,18.155096,0,37.678974,37.678974,153.32919,126.41503,0,0,0,11695,97,.60119784,52.5,716,4842,7040,24.6,0,18281,.050325476,.13932498,.27142936,.29495105,0,.0025709753295772,13397
5015,5,21.302902,1.9487262,19.765652,34.520294,109.86452,118.36467,2.909091,1.852721,4.5384407,292739,89.400002,.57305104,42,20509,144399,150368,68.099998,5.6999998,543477,.098057508,.18352203,.23474039,.16908351,.5571956126938215,.0546094866940091,12154
5016,5,30.863655,2.7590773,24.831696,40.006622,98.951263,113.63746,8.4245996,3.0763078,0,50471,90.099998,.59624392,33.799999,3894,24334,25578,41.700001,5.1999998,101469,.12063783,.21418364,.22315189,.13847579,0,.0825867999093319,10035
5017,5,22.326252,5.0246205,30.147724,60.295448,208.12491,151.47314,31.210987,5.3697042,0,13993,88.599998,.61251372,40.099998,800,4555,9249,0,.1,50631,.050384153,.12804408,.2449685,.33724397,0,.0160178546740139,11705
5020,5,29.671404,1.8497965,20.347761,38.845726,102.77954,120.4711,7.2987375,1.9967653,0,40346,86.300003,.58889574,32.599998,3303,19416,21042,46.799999,6.9000001,88090,.087694407,.14992622,.2436599,.20798047,0,.0284822340787831,10856
5022,5,24.85561,0,15.755475,78.777374,111.06207,136.69177,0,0,0,5252,85,.51228631,48.099998,295,1872,3310,0,.60000002,14302,.064466506,.13844217,.28093973,.29275626,0,.0104880436302615,13074
5023,5,17.904318,0,28.786919,36.463432,146.77473,122.74419,6.0331826,0,0,51865,87.900002,.55581474,41.400002,3378,22718,28953,34.700001,.40000001,80345,.074640609,.14384218,.28947663,.21997635,0,.0069699421245877,12776
5024,5,26.581837,0,23.105183,33.8876,106.37298,92.539116,7.8899198,0,0,91217,87.800003,.51745236,39.200001,6041,45925,44924,36.099998,5.5999999,178403,.10560361,.17520446,.2162744,.16243,.3624995095373957,.0492032084662253,10606
5027,5,19.658033,2.4938798,15.378924,34.083023,95.19133,98.614204,1.704681,2.9042048,0,199146,74.599998,.42729497,49.400002,11891,105873,98460,58.5,4,355660,.12971096,.19708429,.23151605,.1674858,.7268711690940786,.0637659562503515,14578
5029,5,17.730431,3.1676645,19.005987,28.50898,123.30232,102.14751,18.487705,3.2419114,0,21507,95.5,.61562502,46.200001,1446,8000,13095,23.299999,.1,78510,.056005605,.12407336,.29393709,.28550503,0,.0029677748057572,15760
5032,5,17.154062,0,8.0860357,32.344143,108.81592,134.41966,14.160295,0,0,11813,93.599998,.58765972,44.599998,811,5008,6734,23.4,2,19739,.043669891,.13004711,.27944678,.28993362,0,.0096256142661736,12952
5033,5,18.885666,2.7242918,19.459229,35.415794,133.94167,106.35524,5.312593,2.5723858,6.5276284,308142,91.300003,.56014246,49.400002,18546,139261,169800,67.599998,4.0999999,1170413,.095897771,.18231684,.22941731,.20745327,.7114437382359902,.0541654954276824,14510
5035,5,22.615458,0,30.815285,52.826202,127.30611,97.062111,0,0,0,15162,91.300003,.59365624,34.400002,1095,6999,8446,39.400002,.40000001,36697,.092241876,.17418317,.2450064,.1777257,0,.0050685342126059,13933
5036,5,16.868855,2.1270854,17.149626,32.969822,114.02778,96.045113,5.1350827,1.9203895,6.0169678,504041,91.400002,.55764937,48.400002,30876,238320,271203,74.400002,3.4000001,1418380,.10940087,.19174692,.23691183,.15286948,.849532565321,.0812913323650926,13358
5038,5,15.500007,3.4646735,18.189535,38.400131,131.85425,122.383,4.3011608,4.5518427,4.1135898,739733,90.300003,.49141079,51,31978,287570,492121,100,10,723959,.098341204,.22172388,.28753009,.23114017,1,.1090268924068905,19695
5039,5,19.487362,1.0237021,12.625659,29.004892,126.57614,113.6362,3.2322292,1.1989354,0,251321,85.599998,.5595727,36.900002,16015,113928,140311,73.300003,4.6999998,480628,.10202485,.17444052,.24260759,.1853575,.6605295571627121,.055937232121308,12705
5040,5,19.175323,2.1405714,16.054285,29.967999,109.716,85.832245,4.4397087,2.2699673,0,81103,90.800003,.590074,46,5181,36631,46062,55.900002,1.8,217162,.14046197,.17038432,.24955103,.22007534,.232176900194325,.0260404674851033,15237
5044,5,20.798149,.80844009,16.168802,31.529165,116.41531,91.782509,4.5265255,.8484931,0,83945,90.199997,.58356661,43.099998,4734,31083,53815,59.900002,.60000002,229734,.11915955,.17590779,.28821594,.17994289,.8715383878746724,.0099636971453942,17347
5045,5,15.455306,0,13.506669,37.143341,121.62097,111.55881,5.0428643,0,0,60270,92.900002,.59566969,46.799999,4110,27804,32351,50,.69999999,147036,.081537858,.14697762,.26613212,.2319296,.5322438042384178,.0076171821866754,12381
5048,5,16.380983,1.496991,12.474925,34.430794,88.718529,80.323166,2.3670881,1.9522734,0,133953,92.099998,.48875028,49.099998,7658,67335,70072,79.099998,9.5,340421,.10007314,.19448858,.27053854,.14836922,.9048207954268391,.1353118638391874,14833
5049,5,18.575953,2.2683246,15.424607,31.756546,123.50347,86.952766,3.4032125,2.3876379,0,148239,88.400002,.56895512,43.900002,9776,63128,85205,44.900002,.60000002,388222,.087759063,.1689214,.28902021,.2084426,.5011771615209855,.0143062474563523,17239
5050,5,22.356739,1.7871743,15.190982,35.296692,127.39916,111.98386,13.978752,1.8834697,0,156572,88.5,.57375526,36.5,11068,70978,87849,52.700001,.69999999,370522,.096361347,.17567378,.24172653,.18095012,.6235662119928101,.0162986273419662,12731
5051,5,18.291862,2.283783,13.702697,25.121611,101.74355,98.583809,0,2.531966,0,33141,91.5,.58486617,44.700001,2353,15766,17943,44.099998,.60000002,64415,.095521227,.15892261,.25144765,.20833656,.652053093223628,.0153846153846154,12763
5052,5,17.459381,6.7301545,23.55554,50.476158,136.37018,106.79591,6.0782886,6.9398661,0,25677,94.199997,.59331429,46.299999,1810,11547,14011,40.299999,.2,49625,.075002521,.14146096,.24525945,.26873553,0,.0070528967254408,10990
5054,5,28.369936,4.9073839,21.41404,40.59745,127.9769,106.53987,5.3659582,4.7243795,0,170118,85.300003,.5702253,33.099998,13215,80256,87971,44,1.8,311921,.098717302,.1618647,.2297633,.17792326,.2673016565091802,.0145806149634042,10302
5055,5,16.141487,9.1983624,32.194271,59.789356,111.91556,110.53388,26.288118,9.5043478,0,14599,96,.59247649,46.200001,909,5742,8971,18.9,.60000002,48456,.073427439,.16185819,.26673684,.27375349,0,.0311829288426614,13224
5056,5,15.378343,1.5053797,13.333362,28.387157,80.112228,71.236626,5.4220695,1.6148865,0,199705,89,.50812358,47,11968,98417,105492,61.900002,1.8,669016,.10546385,.18101062,.27315491,.16697209,.8646325349468473,.0235285852655243,17861
5058,5,21.406294,2.2176883,24.394571,33.265324,127.59863,125.82148,4.4899426,2.518194,0,33977,87.199997,.52313334,40.599998,2146,16902,17394,60.599998,2.9000001,58228,.10419386,.17105173,.21745552,.19245037,.6040908154152641,.0408566325479151,9874
6002,6,29.909615,0,9.5165586,9.5165586,130.2662,119.5384,15.304561,0,0,10147,89.800003,.65278316,45.700001,691,5138,4809,62.099998,.5,13617,.15157524,.15590806,.23676287,.15745024,0,.0035984431225674,9286
6004,6,47.856106,0,29.265438,29.265438,71.98452,170.96324,0,0,,2752,0,.50120288,31.6,204,1247,1334,0,.40000001,5345,.050514501,.14462113,.2767072,.2304958,0,.0005612722170253,10913
6005,6,30.696005,0,21.800741,21.800741,146.63568,121.73528,0,0,0,6412,92.599998,.56198633,33,448,2920,3433,0,0,4556,.054653205,.12708516,.24714662,.31760317,0,.0004389815627744,9571
6006,6,28.976772,0,19.542702,19.542702,236.98438,113.55502,0,0,0,7521,91.400002,.62116039,40.400002,482,3223,4253,45.900002,.40000001,5048,.037242472,.12321711,.25911251,.30824089,0,.0049524564183835,9170
6008,6,23.408752,0,29.530466,29.530466,161.9978,139.56734,0,0,0,8450,75.900002,.49945265,41.400002,605,3654,4683,55,.30000001,12684,.086565755,.15058342,.26545253,.271602,0,.0134815515610218,10788
6009,6,20.298084,0,0,0,190.87872,122.70775,0,0,0,2818,96,.62903225,42.200001,226,1302,1444,0,0,2397,.05882353,.1722987,.2181894,.23571131,0,0,11382
6011,6,52.986828,0,0,11.571396,156.52695,108.18774,13.462574,0,0,8534,86.800003,.63745946,29.299999,707,4314,3763,0,0,7453,.067221254,.13269824,.22662015,.22474171,0,.0034885281094861,6664
