net_tfa,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
87996,49,79023,4,18,1,1,1,0,0,1,1
11400,28,44376,4,15,1,1,1,0,0,0,1
-11000,49,76860,6,15,1,1,1,0,0,0,1
875,34,15300,1,11,0,0,0,0,0,0,1
20,58,19089,3,12,0,0,0,0,0,0,1
0,26,8160,4,12,0,1,0,0,0,0,0
60400,43,103356,3,18,0,1,0,0,0,1,1
-1260,33,14280,5,10,0,1,0,0,0,0,1
5424,46,38997,3,12,0,1,0,0,0,1,1
892,26,22338,1,14,0,0,0,0,0,0,0
-3800,25,24630,1,15,0,0,0,0,0,0,0
800,35,51900,4,12,0,1,1,0,0,0,1
41699,61,17508,1,14,1,0,0,0,0,1,0
9500,55,30954,2,12,0,1,1,0,0,1,1
9150,43,18900,3,12,0,0,0,0,0,0,0
12821,42,56550,4,16,0,1,0,0,0,1,1
305,32,28122,4,12,0,0,0,0,0,0,1
-11650,43,56589,4,12,0,1,1,0,0,1,1
0,28,13794,4,12,0,1,0,0,0,0,0
59100,57,74718,3,12,0,1,1,0,0,1,1
11937,47,23772,4,18,0,1,1,0,0,1,1
31498,59,55356,4,9,0,1,1,0,0,1,1
13199,53,34191,4,12,0,1,0,0,0,1,1
12849,36,51165,4,14,0,1,1,0,0,0,1
30799,53,35340,3,12,0,1,0,0,0,0,1
18613,34,56574,4,17,1,1,1,0,0,1,1
1324445,59,242124,2,12,0,1,0,0,0,1,1
3000,63,34764,2,10,0,1,1,0,0,0,0
3738,54,26520,1,12,1,0,0,0,0,0,1
-2000,39,62130,5,18,0,1,0,0,0,0,1
8900,36,43260,8,8,0,1,1,0,0,0,1
4449,33,30963,5,12,0,1,0,0,0,0,1
7200,46,35610,2,18,0,1,0,0,0,0,1
-17100,35,26550,2,12,1,0,0,0,0,0,1
42680,46,26100,3,14,0,0,0,0,0,1,1
6000,43,83886,5,14,0,1,1,0,0,1,1
25049,37,32442,1,16,1,0,0,0,0,1,1
5968,42,55791,4,15,0,1,1,0,0,0,1
6200,26,8070,2,15,0,0,0,0,0,1,0
31649,40,36060,1,13,0,1,0,0,0,1,1
-1140,33,44700,5,18,1,1,1,0,0,0,0
0,37,9792,2,10,0,0,0,0,0,0,0
75,43,18366,4,12,0,1,0,0,0,0,1
4500,28,21675,2,12,0,0,0,0,0,0,0
0,27,26400,4,14,0,1,1,0,0,0,1
0,27,2649,3,12,0,1,0,0,0,0,0
59,34,9081,2,12,0,0,0,0,0,0,0
0,31,34500,1,12,0,0,0,0,0,0,0
275,26,28035,3,12,0,0,0,0,0,0,0
8459,27,41436,4,14,1,1,1,0,0,0,1
19249,35,47421,4,10,0,1,1,0,0,0,0
1322,32,21600,2,12,1,0,0,0,0,1,0
4199,64,21102,2,12,1,1,0,0,0,0,1
-12918,29,30249,3,12,0,1,1,0,0,0,1
4000,36,39594,1,12,1,0,0,0,0,0,0
-5007,31,14763,4,14,0,1,0,0,0,0,1
-8250,40,23370,5,12,0,1,1,0,0,0,0
-2975,35,26460,1,12,0,0,0,0,0,0,1
-5750,57,35418,5,13,0,1,0,0,0,0,1
0,55,4590,4,10,0,0,0,0,0,0,0
-1000,36,20400,4,13,0,0,0,0,0,0,0
-8676,40,37062,6,18,1,1,1,0,0,0,1
0,28,13260,2,12,0,0,0,0,0,0,0
1800,41,23469,3,14,0,0,0,0,0,0,1
52615,31,34818,4,17,0,1,0,0,0,1,1
-1200,51,53226,8,13,1,1,1,0,0,0,1
4245,36,29160,3,17,1,0,0,0,0,0,1
172600,39,49200,1,18,0,0,0,0,0,1,1
-1984,40,16800,2,10,0,0,0,0,0,0,1
78599,62,29694,2,12,0,1,0,0,0,1,1
15000,55,65124,2,13,1,1,1,0,0,0,1
-7670,27,55365,3,14,0,1,1,0,0,0,0
1000,31,31338,4,13,0,1,1,0,0,0,1
25500,57,49428,1,16,0,0,0,0,0,1,1
-2451,55,9738,1,12,0,0,0,0,0,0,0
-400,49,10713,2,11,0,0,0,0,0,0,0
17398,46,12927,4,12,0,1,0,0,0,1,1
100,40,16848,4,8,0,1,0,0,0,0,0
99,54,26202,1,12,0,0,0,0,0,0,0
14700,46,35709,2,17,0,1,0,0,0,1,1
-725,30,24510,2,12,0,1,1,0,0,0,0
-4900,39,30780,4,12,0,0,0,0,0,0,1
10749,62,16524,4,8,0,0,0,0,0,0,1
0,30,11220,3,3,0,0,0,0,0,0,0
-50,31,43476,4,9,0,1,1,0,0,0,1
1999,33,14520,1,12,0,0,0,0,0,0,0
1300,30,22800,5,10,0,1,0,0,0,0,1
5800,33,84621,4,18,0,1,1,0,0,0,1
-1691,26,23154,2,14,0,0,0,0,0,1,1
0,45,19677,4,10,0,1,0,0,0,0,0
-700,32,24000,3,15,0,1,0,0,0,0,1
-9900,50,87708,2,12,1,1,1,0,0,0,1
-200,49,8535,1,10,0,0,0,0,0,0,0
153,37,20100,1,12,0,0,0,0,0,0,0
1200,41,33600,5,18,1,1,1,0,0,0,1
500,29,24510,4,12,0,1,1,0,0,0,0
-80,31,12036,6,6,0,1,0,0,0,0,1
100000,64,43002,2,14,0,1,0,0,0,1,1
8700,36,60702,4,12,1,1,1,0,0,0,1
750,31,18642,4,6,0,1,0,0,0,0,0
-2500,32,12240,2,13,0,0,0,0,0,1,1
9750,59,21747,4,12,0,1,0,0,0,0,0
3949,47,25107,2,13,0,1,1,0,0,0,1
-366,48,12165,5,6,1,1,1,0,0,0,1
-10946,64,33651,1,12,1,0,0,0,0,0,1
0,50,18729,3,12,1,0,0,0,0,0,1
76840,61,52854,2,13,0,1,1,0,0,1,1
27196,57,49509,1,18,0,0,0,0,0,0,1
64,29,37245,4,13,0,1,1,0,0,0,1
1569,39,14382,3,15,0,0,0,0,0,0,0
-1320,27,41808,2,14,1,1,1,0,0,0,1
28300,41,52182,4,16,0,1,0,0,0,1,1
-768,33,27486,4,10,0,1,0,0,0,0,1
3338,34,27876,5,14,0,1,0,0,0,1,1
0,42,13440,4,13,0,0,0,0,0,0,1
0,30,15300,3,12,0,0,0,0,0,0,0
1500,38,108054,5,16,0,1,0,0,0,1,1
-2850,27,30015,1,16,0,0,0,0,0,0,0
-2900,30,31875,1,12,0,0,0,0,0,0,0
1000,32,27570,3,13,0,1,0,0,0,0,0
-12276,39,22956,4,12,0,1,1,0,0,0,1
0,57,10797,2,11,0,0,0,0,0,0,0
0,44,13005,1,12,0,0,0,0,0,0,0
40199,55,39975,2,12,0,1,1,0,0,1,1
-1800,47,6435,7,6,0,1,1,0,0,0,1
1950,46,34608,3,18,0,1,1,0,0,1,1
40900,45,70755,2,17,0,1,1,0,0,1,1
0,32,12960,3,12,0,1,0,0,0,0,1
54303,60,41118,1,15,0,0,0,0,0,1,1
-3175,43,56133,4,14,0,1,1,0,0,0,1
-4000,39,11205,5,14,0,0,0,0,0,0,1
0,48,7113,1,16,0,0,0,0,0,0,0
14583,60,15894,2,12,0,1,0,0,0,1,1
5,35,12963,1,12,0,0,0,0,0,0,1
1609,59,20430,1,6,1,0,0,0,0,1,0
21300,45,33822,3,14,0,0,0,0,0,1,1
61366,44,61581,4,15,0,1,1,0,0,1,1
21149,40,39201,1,12,0,0,0,0,0,1,1
-1062,29,59652,3,16,0,1,1,0,0,1,1
-1300,47,8400,3,12,0,0,0,0,0,0,0
-8750,34,28032,1,12,0,0,0,0,0,0,0
1149,34,29850,2,16,0,1,0,0,0,0,0
600,43,14511,5,12,0,0,0,0,0,1,1
-400,48,27156,2,12,0,0,0,0,0,0,1
32648,41,82524,2,12,0,1,0,0,0,1,1
0,62,9690,1,8,0,0,0,0,0,0,1
18450,53,22614,1,16,0,0,0,0,0,0,1
0,39,15504,5,12,1,0,0,0,0,0,0
2750,29,33630,4,1,1,1,1,0,0,0,1
50,28,10200,1,12,0,0,0,0,0,0,0
2500,40,24681,4,16,0,1,1,0,0,1,1
0,26,9801,3,12,0,0,0,0,0,0,0
3000,26,39660,2,18,0,1,1,0,0,0,1
-200,28,17859,3,13,0,0,0,0,0,0,1
-3400,32,21585,2,12,0,1,1,0,0,0,1
-800,52,40224,3,10,1,1,1,0,0,0,0
1140,36,34488,5,11,0,1,1,0,0,0,1
3500,55,33681,5,12,1,1,1,0,0,1,1
0,29,12000,1,18,0,0,0,0,0,0,0
931000,63,42876,1,17,0,0,0,0,0,1,1
5000,36,17379,3,10,0,0,0,0,0,1,1
39574,60,30780,5,13,0,1,1,0,0,1,1
225,41,39630,3,13,0,1,1,0,0,0,0
0,25,5820,4,12,0,1,0,0,0,0,0
-331,27,16056,4,11,0,1,0,0,0,0,1
-5177,45,26700,2,12,1,0,0,0,0,0,0
-4000,28,48120,3,14,0,1,1,0,0,0,0
4500,59,22119,1,14,0,0,0,0,0,1,1
2180,35,22350,1,16,1,0,0,0,0,0,0
5004,51,137160,3,16,1,1,1,0,0,1,1
-10300,30,18042,5,12,0,1,0,0,0,1,1
13000,41,19020,4,13,0,1,0,0,0,1,1
-389,37,21381,1,12,0,0,0,0,0,0,1
-6395,25,27918,1,16,0,0,0,0,0,0,0
100000,55,93336,4,18,1,1,1,0,0,0,1
-3416,42,17172,1,10,1,0,0,0,0,0,1
15800,35,21606,2,13,1,1,1,0,0,1,1
-4900,42,34785,4,12,0,1,0,0,0,0,0
150,39,20517,2,12,0,1,1,0,0,0,1
1022,46,20988,1,13,1,1,0,0,0,0,1
-18051,36,10212,4,14,0,1,0,0,0,0,1
-801,32,34938,4,14,0,1,0,0,0,0,0
0,46,9360,1,12,0,0,0,0,0,0,0
-655,33,25356,4,1,1,1,1,0,0,0,1
-234,28,18798,1,12,1,1,0,0,0,0,1
6900,45,76872,4,18,1,1,1,0,0,0,1
-625,57,25227,4,12,0,1,0,0,0,0,1
-5900,53,14496,2,15,0,0,0,0,0,0,1
-700,44,9180,4,14,0,0,0,0,0,0,1
32568,49,12675,3,12,1,0,0,0,0,0,1
-5141,26,22854,3,12,0,1,1,0,0,0,0
50,29,16800,3,11,0,0,0,0,0,0,0
-550,43,20529,1,12,1,0,0,0,0,0,0
11999,46,26964,1,12,1,0,0,0,0,0,0
73499,44,55344,4,15,0,1,0,0,0,0,1
-1800,28,27030,1,16,0,0,0,0,0,0,0
0,42,7470,3,4,0,0,0,0,0,0,0
2084,38,12384,4,13,0,1,0,0,0,0,1
1089619,38,135405,3,17,0,1,1,0,0,1,1
800,35,21012,1,12,0,0,0,0,0,0,0
1580,40,15594,2,16,0,0,0,0,0,0,1
69870,61,52806,3,12,0,1,0,0,0,1,1
8798,44,83499,3,17,0,0,0,0,0,1,1
89500,40,67128,2,14,0,1,0,0,0,1,1
1019,60,5391,1,10,0,0,0,0,0,0,1
-2750,29,19797,2,13,0,1,1,0,0,0,0
16800,61,48582,2,12,1,1,1,0,0,0,1
-2650,45,31674,1,14,0,0,0,0,0,0,0
72964,59,55314,1,14,0,0,0,0,0,0,0
80000,45,14058,3,14,0,0,0,0,0,0,1
-750,43,26166,1,15,1,0,0,0,0,0,0
0,38,19365,3,10,0,0,0,0,0,0,0
4249,43,44751,5,18,1,1,1,0,0,0,1
-980,40,22500,1,15,0,0,0,0,0,0,0
-57,28,18144,5,10,0,1,0,0,0,0,1
33725,33,42699,3,16,0,1,1,0,0,1,1
0,49,4632,7,12,0,0,0,0,0,0,0
-1800,58,44925,2,12,0,1,1,0,0,0,0
-1500,27,14430,2,16,0,1,0,0,0,0,0
384,29,7977,4,12,0,0,0,0,0,0,1
-1400,35,30000,6,12,0,1,1,0,0,0,0
494,38,18468,4,13,0,1,1,0,0,0,0
57500,64,85080,2,14,0,1,0,0,0,1,1
57000,29,58878,3,1,0,1,0,0,0,0,1
200,34,8988,6,14,0,0,0,0,0,0,1
3000,51,21969,1,14,0,0,0,0,0,0,0
22999,58,53382,4,18,0,1,0,0,0,1,1
-996,32,46401,3,12,0,1,1,0,0,0,1
3599,27,45300,2,12,0,1,1,0,0,0,1
100,58,16947,1,12,1,0,0,0,0,0,0
-4823,35,20103,5,16,0,1,1,0,0,0,0
55000,55,23640,2,11,0,1,1,0,0,1,1
210,49,10674,1,15,0,0,0,0,0,0,0
170000,62,102744,3,13,0,1,1,0,0,1,1
20685,48,40641,1,12,0,0,0,0,0,1,1
63,27,17832,4,13,0,1,0,0,0,0,1
-130,33,24024,1,16,0,0,0,0,0,0,0
300,27,36393,3,12,0,1,0,0,0,0,0
6799,57,23850,1,13,0,0,0,0,0,1,0
866860,63,25164,2,14,0,0,0,0,0,0,1
50,44,11610,1,12,0,0,0,0,0,0,1
-2040,46,14424,4,8,0,1,0,0,0,0,1
749,42,20469,2,12,0,0,0,0,0,0,0
0,49,18900,1,11,1,0,0,0,0,0,0
11750,50,76404,3,13,0,1,1,0,0,1,1
14098,50,32232,1,18,1,0,0,0,0,0,1
-300,41,18090,2,8,0,1,0,0,0,0,0
2700,34,21387,1,18,0,0,0,0,0,0,0
-835,26,18006,4,14,0,0,0,0,0,0,0
-5427,44,37740,3,12,1,1,1,0,0,0,1
200,28,14400,2,5,0,0,0,0,0,0,0
-400,26,13818,1,14,1,0,0,0,0,0,0
999,37,22500,1,12,0,0,0,0,0,0,0
17299,57,43968,2,14,0,1,0,0,0,0,0
-5530,44,9858,1,15,0,0,0,0,0,0,0
-6401,44,25188,2,13,1,0,0,0,0,0,0
-250,32,7152,3,10,1,0,0,0,0,0,0
22705,37,15246,3,12,0,1,0,0,0,0,1
82460,43,46176,3,15,0,1,1,0,0,1,1
0,43,2166,1,10,0,0,0,0,0,0,0
-2100,48,18564,2,14,0,0,0,0,0,0,1
-2800,48,6000,1,14,0,0,0,0,0,0,0
500,35,23091,3,16,0,0,0,0,0,0,0
10299,44,22956,2,6,0,0,0,0,0,0,0
20399,31,38196,2,16,0,1,1,0,0,0,1
10560,46,45531,3,12,0,1,1,0,0,1,1
0,44,12858,2,11,0,1,0,0,0,0,0
0,53,3156,1,12,0,0,0,0,0,0,0
15199,44,18390,2,12,0,1,0,0,0,1,1
-3000,31,20229,4,12,0,1,1,0,0,0,1
-1335,28,31800,4,12,0,1,0,0,0,0,0
24500,36,44595,2,14,0,1,0,0,0,1,1
0,44,17505,2,10,0,0,0,0,0,0,0
17700,55,71757,4,18,1,1,1,0,0,0,1
0,40,69120,7,14,0,1,1,0,0,0,0
4999,43,5400,3,13,0,1,0,0,0,0,0
0,25,19248,1,12,0,0,0,0,0,0,0
-5000,38,56430,3,12,0,1,1,0,0,0,0
3025,30,44169,2,12,0,1,1,0,0,0,1
-250,55,7134,5,10,0,1,1,0,0,0,1
1500,28,43485,1,16,0,0,0,0,0,0,1
-1380,32,62352,1,17,0,0,0,0,0,1,1
0,53,18696,6,11,0,0,0,0,0,0,1
59549,44,52182,5,12,0,1,0,0,0,0,1
-36,52,17424,3,12,0,1,1,0,0,0,1
-2600,50,27330,4,14,0,1,1,0,0,0,0
-2280,42,35280,3,12,0,1,1,0,0,0,1
-5192,36,15186,4,9,0,1,0,0,0,1,1
0,34,39900,5,13,0,1,1,0,0,0,0
63022,37,41994,4,12,0,1,1,0,0,1,1
-4470,42,53205,5,6,0,1,1,0,0,0,1
-2000,27,8640,1,12,0,0,0,0,0,0,0
50,30,18360,3,13,0,0,0,0,0,0,1
-1203,51,9720,6,3,0,1,0,0,0,0,0
33249,49,87660,2,14,1,1,1,0,0,1,1
0,38,41496,1,12,0,0,0,0,0,0,1
-545,56,32436,2,8,0,1,0,0,0,0,1
4000,44,36720,4,12,1,0,0,0,0,0,1
-11660,61,21876,2,12,1,1,0,0,0,0,1
16055,31,47160,2,12,0,1,1,0,0,0,1
10100,26,30342,1,15,0,0,0,0,0,1,0
30000,31,12093,1,14,0,0,0,0,0,1,1
5000,35,17472,3,12,0,1,0,0,0,0,0
22349,60,42396,3,14,0,1,0,0,0,1,1
50,29,17850,7,3,0,1,1,0,0,0,1
-19600,46,48000,4,13,0,1,0,0,0,0,0
-2380,32,7284,4,12,0,1,1,0,0,0,0
-11980,40,24000,4,16,0,1,0,0,0,0,1
-2948,32,20712,4,14,0,1,0,0,0,0,1
10050,54,9816,1,12,0,0,0,0,0,1,1
0,53,16830,1,11,0,0,0,0,0,0,1
-4900,29,36873,2,12,1,1,1,0,0,0,1
193048,38,14025,3,16,0,1,0,0,0,1,0
-3000,27,39600,1,18,0,0,0,0,0,0,0
500,61,11424,1,11,0,0,0,0,0,0,1
0,28,12750,3,12,0,0,0,0,0,0,0
269,49,10992,2,12,0,0,0,0,0,0,1
-112,52,37830,2,12,1,1,1,0,0,0,1
18299,38,88200,3,14,0,1,0,0,0,1,1
17149,54,50409,1,18,0,0,0,0,0,1,0
2900,35,37380,4,12,0,1,1,0,0,0,0
-1000,36,15600,5,5,0,1,0,0,0,0,0
-550,30,17349,1,18,0,0,0,0,0,0,0
8199,44,10173,1,18,0,0,0,0,0,1,0
100,26,24309,3,12,0,1,0,0,0,0,0
25437,62,22974,2,12,0,1,1,0,0,0,1
-3651,31,19812,6,12,0,1,0,0,0,0,1
16500,59,39681,3,12,0,1,0,0,0,1,1
-6200,38,20985,5,10,0,1,1,0,0,0,1
2130,42,50037,4,13,0,1,1,0,0,0,1
-440,33,24516,5,11,0,1,1,0,0,0,0
-1000,44,22410,3,13,1,0,0,0,0,0,0
39411,44,104460,4,18,0,1,0,0,0,1,1
1035,46,30600,3,13,0,0,0,0,0,0,1
47749,36,82656,4,14,0,1,0,0,0,1,1
-7000,45,44019,5,16,0,1,1,0,0,1,1
60400,64,31254,4,12,1,0,0,0,0,1,1
7499,54,19170,4,12,1,0,0,0,0,0,1
156100,38,107172,4,14,1,1,1,0,0,0,1
-7955,34,33954,5,14,0,1,1,0,0,0,1
9875,47,27006,2,14,0,0,0,0,0,1,1
-100,25,14178,2,12,0,0,0,0,0,0,0
-11179,46,6900,1,6,0,0,0,0,0,0,0
-108,52,11115,1,6,0,0,0,0,0,0,0
-18600,39,63294,5,14,1,1,1,0,0,0,1
4077,30,25440,3,12,1,0,0,0,0,0,1
10000,35,46278,4,12,0,1,1,0,0,0,0
-7800,34,38520,2,14,0,1,0,0,0,0,1
700,31,17040,3,15,0,1,1,0,0,1,0
-1235,43,36510,7,15,0,1,1,0,0,0,1
15000,40,28650,4,12,0,1,1,0,0,1,1
300,43,43146,7,14,0,1,0,0,0,0,1
0,30,18753,1,12,0,0,0,0,0,0,0
350,25,28059,1,14,1,0,0,0,0,0,0
-351,28,15315,1,16,0,0,0,0,0,0,0
0,37,31830,5,12,0,1,1,0,0,0,1
100,31,12234,3,13,0,1,0,0,0,0,0
66499,57,104346,2,18,0,0,0,0,0,0,0
57996,46,81162,4,18,0,1,1,0,0,1,1
3100,27,28860,2,16,0,0,0,0,0,0,0
-2025,62,9894,3,8,0,0,0,0,0,0,1
-45000,30,23004,1,12,0,0,0,0,0,0,0
8225,31,48423,2,13,0,1,1,0,0,1,1
1200,29,20568,1,18,0,0,0,0,0,0,0
37240,46,55074,6,13,1,1,1,0,0,0,1
15801,62,13317,1,11,0,0,0,0,0,0,1
2999,41,18660,5,6,0,1,0,0,0,0,1
-2157,41,70275,4,14,0,1,1,0,0,0,1
5000,27,29676,1,14,1,0,0,0,0,0,1
111,30,13440,3,16,0,0,0,0,0,0,1
4799,26,24942,4,13,0,0,0,0,0,0,0
500,28,100026,2,8,0,0,0,0,0,0,0
-1050,28,46332,4,9,0,1,1,0,0,0,0
-9500,32,28890,5,16,0,1,0,0,0,0,1
-200,26,4164,2,14,0,0,0,0,0,0,0
-3400,43,25500,1,14,0,0,0,0,0,0,1
0,27,12930,1,16,1,0,0,0,0,0,0
7699,44,23190,4,13,0,1,0,0,0,0,1
100,41,19215,3,14,0,0,0,0,0,0,0
-20850,31,7650,1,18,0,0,0,0,0,0,0
1960,31,17649,1,16,0,0,0,0,0,0,0
26,42,7497,4,5,0,1,0,0,0,0,0
28949,45,23028,2,16,0,0,0,0,0,0,1
7000,33,76050,4,15,1,1,1,0,0,0,1
2500,43,22650,5,12,0,1,1,0,0,0,1
5600,26,58260,3,12,0,1,1,0,0,0,1
43198,47,84378,3,13,0,1,1,0,0,0,0
31799,60,23568,3,11,1,0,0,0,0,1,1
0,46,4800,2,12,0,0,0,0,0,0,0
0,35,26700,3,12,0,1,1,0,0,0,0
15300,29,34620,4,16,0,1,0,0,0,0,1
1700,41,12504,4,12,0,0,0,0,0,0,0
-4152,35,24159,4,12,0,1,1,0,0,0,1
3000,38,19227,3,15,1,0,0,0,0,0,0
-150,37,34101,1,18,1,0,0,0,0,0,0
-1062,29,16236,3,14,0,0,0,0,0,0,1
0,30,8415,2,12,0,0,0,0,0,0,0
-1900,25,31956,1,13,0,0,0,0,0,0,0
349,43,25872,5,12,0,1,0,0,0,0,1
-1900,50,31278,5,12,0,1,0,0,0,0,1
-15100,30,55359,2,15,0,1,0,0,0,0,0
-5763,29,10800,2,12,0,1,1,0,0,0,0
2694,39,58578,2,16,0,1,1,0,0,0,1
3399,43,17706,3,16,0,0,0,0,0,0,0
-701,27,18090,5,7,0,1,1,0,0,0,1
42400,57,33777,3,12,0,1,0,0,0,1,1
20800,43,47358,4,13,0,1,1,0,0,1,1
399,29,43374,1,14,0,0,0,0,0,0,0
110103,37,49806,1,18,0,0,0,0,0,1,0
999,55,12300,4,3,0,1,0,0,0,0,0
18449,44,29526,4,12,0,0,0,0,0,1,1
7492,35,77628,2,13,0,1,1,0,0,0,1
-2500,36,34986,6,11,0,1,1,0,0,0,0
13500,37,25800,1,14,0,0,0,0,0,1,1
-500,43,16959,7,6,0,1,0,0,0,0,0
0,28,4044,5,12,0,1,0,0,0,0,1
0,38,25626,4,6,0,1,0,0,0,0,0
59225,55,36300,1,14,0,0,0,0,0,1,0
549,30,24627,2,18,0,0,0,0,0,0,0
-3000,46,62250,2,17,1,0,0,0,0,0,1
-4910,64,10890,1,12,0,0,0,0,0,0,0
200,33,37146,4,14,0,1,1,0,0,0,1
24500,45,90300,4,16,0,1,1,0,0,1,1
-12001,25,50649,2,12,0,1,1,0,0,0,1
-400,34,28050,1,12,0,0,0,0,0,0,0
2672,43,94476,3,16,0,0,0,0,0,1,1
299,39,63150,4,12,0,1,0,0,0,0,1
0,27,4725,5,10,0,1,0,0,0,0,0
2248,31,108135,4,12,0,1,1,0,0,0,0
550,31,20526,3,12,0,1,0,0,0,0,1
75,30,25500,2,12,0,0,0,0,0,0,0
201500,61,45135,3,12,1,1,0,0,0,0,1
17315,29,34773,4,16,0,1,0,0,0,1,0
-600,35,21063,5,12,0,1,0,0,0,0,1
0,36,21000,1,14,0,0,0,0,0,0,0
294,47,14040,1,12,0,0,0,0,0,0,0
13000,41,15480,4,7,0,1,1,0,0,0,1
4900,26,16860,1,14,0,0,0,0,0,0,1
-5201,27,19290,3,12,0,1,0,0,0,0,1
-1145,52,10584,3,12,0,1,0,0,0,0,0
-235,62,7338,1,16,0,0,0,0,0,0,0
0,37,17571,4,12,0,1,0,0,0,0,0
0,50,17688,3,9,0,1,0,0,0,0,1
-1483,36,10920,4,12,0,0,0,0,0,0,0
-2050,27,35310,2,14,1,1,1,0,0,0,0
-750,39,38454,3,12,1,1,1,0,0,0,0
47280,41,35166,1,12,1,0,0,0,0,0,1
3800,41,46815,3,12,0,1,1,0,0,1,0
-3250,35,6000,2,13,0,1,0,0,0,0,1
29000,48,59256,2,17,0,0,0,0,0,1,0
2500,47,47802,6,6,0,1,1,0,0,0,1
499,45,15780,2,10,1,0,0,0,0,0,1
-2950,49,16920,3,12,0,1,1,0,0,0,1
120000,60,14244,1,12,0,0,0,0,0,1,1
-216,47,11100,4,12,0,1,1,0,0,0,0
-6590,44,9474,5,12,0,1,0,0,0,0,1
0,61,23457,3,9,0,1,1,0,0,0,1
1499,41,25761,1,17,1,0,0,0,0,0,1
-1200,34,36225,4,12,0,1,0,0,0,0,1
-3701,27,56322,8,12,0,1,1,0,0,0,0
9,48,2427,3,8,1,1,0,0,0,0,1
-2700,28,33984,1,12,0,0,0,0,0,0,0
-1600,45,33840,1,12,0,0,0,0,0,0,0
6125,47,58407,4,12,0,1,1,0,0,1,1
24100,61,28500,2,13,0,1,1,0,0,1,1
77,35,16194,1,15,1,0,0,0,0,0,0
33300,47,60180,2,13,0,1,1,0,0,1,1
2000,37,46767,4,13,0,1,1,0,0,1,1
76678,49,37458,2,12,1,0,0,0,0,0,1
59879,45,19998,2,18,0,0,0,0,0,1,1
840,50,27561,4,12,0,1,1,0,0,0,1
0,42,13440,4,14,0,0,0,0,0,0,0
2600,34,4350,1,14,0,0,0,0,0,1,1
-10400,32,36012,8,12,0,1,0,0,0,0,1
0,32,7146,2,10,0,0,0,0,0,0,0
-1855,34,47754,4,12,0,1,1,0,0,0,1
850,41,27045,1,15,0,0,0,0,0,0,0
34999,57,44589,8,12,0,1,1,0,0,1,1
1500,54,30000,1,14,0,0,0,0,0,1,0
55600,59,47064,3,12,0,1,0,0,0,0,1
171450,41,51510,4,16,0,1,0,0,0,1,1
-583,32,16320,3,11,0,1,0,0,0,0,0
22700,37,54324,3,12,1,1,1,0,0,0,1
-700,38,80025,4,16,1,1,1,0,0,0,1
-3332,49,59256,2,13,0,1,1,0,0,0,1
0,46,18960,1,8,0,0,0,0,0,0,0
-19173,31,24000,1,12,0,0,0,0,0,0,1
0,25,3600,5,8,0,1,0,0,0,0,1
-13968,50,52215,5,14,0,1,0,0,0,0,0
-315701,35,89118,3,16,0,1,0,0,0,0,0
3325,43,11460,1,12,0,0,0,0,0,0,1
-5320,37,35109,4,12,1,1,1,0,0,0,1
-8950,35,43080,4,12,0,1,1,0,0,0,1
-10843,42,54963,4,14,0,1,1,0,0,0,1
2000,62,18888,1,12,1,0,0,0,0,0,0
540,27,24840,4,12,0,1,0,0,0,0,1
90531,64,35730,2,12,0,1,0,0,0,1,1
24200,41,49956,4,18,1,1,1,0,0,1,1
4206,27,47376,2,16,0,1,1,0,0,0,1
2499,31,36771,1,14,0,0,0,0,0,0,0
-570,38,17781,4,13,0,1,0,0,0,0,1
200,25,22680,1,12,0,0,0,0,0,0,0
-101,29,29424,2,18,1,1,1,0,0,0,0
-1400,31,17604,1,12,0,0,0,0,0,0,0
-273,46,23856,3,8,0,1,1,0,0,0,1
100,61,4635,2,14,0,0,0,0,0,0,1
25650,33,46140,5,12,0,1,0,0,0,1,1
0,47,2700,1,9,0,0,0,0,0,0,1
12889,59,15984,4,14,0,1,0,0,0,1,1
95000,56,71748,3,12,1,1,1,0,0,1,1
4999,53,13110,3,12,0,0,0,0,0,0,1
-750,35,69696,5,18,1,1,1,0,0,0,1
144749,61,34737,2,12,0,1,0,0,0,0,1
16749,51,35031,1,12,1,0,0,0,0,1,1
3500,40,21315,2,13,0,0,0,0,0,1,1
18600,33,31440,2,16,0,1,1,0,0,1,1
0,41,20928,1,10,1,0,0,0,0,0,0
116499,57,45294,3,12,0,1,0,0,0,1,1
318,42,36840,4,16,0,1,1,0,0,0,0
0,38,11040,4,12,0,0,0,0,0,0,0
-1550,31,23748,1,16,1,0,0,0,0,0,0
-8252,47,30663,2,17,0,0,0,0,0,0,1
23949,46,54585,4,16,1,1,1,0,0,1,1
270,64,12576,2,11,0,1,0,0,0,0,1
0,30,24000,1,16,0,0,0,0,0,0,1
-7000,32,59958,4,12,0,1,1,0,0,0,1
-7299,44,46113,5,12,0,1,1,0,0,0,1
3000,58,13440,3,12,0,0,0,0,0,0,0
-1200,36,11250,1,14,0,0,0,0,0,0,0
-1494,30,29478,5,13,0,1,1,0,0,0,0
-1900,39,25155,3,12,0,1,1,0,0,0,1
-400,34,52815,1,18,0,0,0,0,0,0,0
44500,42,83616,1,12,1,0,0,0,0,1,0
8499,34,35118,7,15,0,1,0,0,0,1,1
-600,46,21609,4,11,0,0,0,0,0,0,1
2100,47,36210,3,12,0,1,1,0,0,0,1
